#{"t_start": 1743683711.9150567, "env_id": "None"}
r,l,t
36.9,20,144.202764
32.9,20,144.21694
37.1,20,144.232825
36.5,20,144.260085
36.9,20,144.280311
37.1,20,144.302743
36.9,20,144.323071
36.3,20,144.350708
36.7,20,144.369295
37.3,20,144.385339
36.9,20,144.401375
36.9,20,144.419224
37.1,20,144.435933
37.1,20,144.454257
37.1,20,144.471268
33.1,20,144.491326
36.5,20,144.509096
37.3,20,144.522866
36.9,20,144.541095
37.5,20,144.556258
37.1,20,144.570701
37.1,20,144.587685
37.3,20,144.604172
36.5,20,144.61983
36.7,20,144.636482
37.7,20,144.6487
37.3,20,144.664672
36.7,20,144.680532
36.9,20,144.692703
37.1,20,144.703016
36.9,20,144.722783
37.3,20,144.747585
36.7,20,144.772812
36.5,20,144.793098
36.3,20,144.814963
36.5,20,144.846941
36.7,20,144.867189
36.7,20,144.895934
36.9,20,145.808757
36.9,20,145.837855
36.7,20,145.863082
37.5,20,145.882945
36.7,20,145.914993
36.9,20,145.938928
33.1,20,145.956782
35.9,20,145.973021
33.7,20,146.012592
37.3,20,146.028078
37.3,20,146.047949
37.3,20,146.062747
36.7,20,146.07299
36.9,20,146.098796
37.3,20,146.115151
36.7,20,146.131308
36.5,20,146.148159
37.1,20,146.165082
37.1,20,146.187559
36.9,20,146.206431
36.9,20,146.224271
36.7,20,146.241471
36.9,20,146.25732
36.3,20,146.272722
37.1,20,146.293003
37.1,20,146.318202
36.5,20,146.342839
36.7,20,146.387931
37.3,20,146.427032
36.9,20,146.460481
36.9,20,146.477056
36.9,20,146.493066
36.9,20,146.502943
36.9,20,146.52307
36.5,20,146.543013
37.3,20,146.553007
36.9,20,146.573155
32.9,20,146.582916
33.1,20,146.607035
37.5,20,146.613583
37.5,20,146.633114
36.9,20,146.653035
36.9,20,146.669074
36.7,20,146.682933
36.9,20,146.698075
36.9,20,146.717503
36.7,20,146.73112
36.5,20,146.746795
36.9,20,146.758164
36.9,20,146.774505
36.9,20,146.792796
36.7,20,147.693048
36.7,20,147.707145
36.7,20,147.722951
36.5,20,147.738096
36.9,20,147.753824
37.3,20,147.768995
37.1,20,147.792676
33.1,20,147.835108
36.9,20,147.859757
37.3,20,147.884927
37.3,20,147.902646
36.9,20,147.926633
37.1,20,147.932849
36.5,20,147.956841
36.9,20,147.970912
37.5,20,147.988066
37.3,20,148.002772
37.1,20,148.015812
37.9,20,148.033073
37.5,20,148.042781
37.1,20,148.055867
37.1,20,148.072998
37.1,20,148.088373
37.1,20,148.102787
37.7,20,148.119936
36.7,20,148.133022
37.5,20,148.149375
36.3,20,148.164762
37.3,20,148.174453
36.7,20,148.193079
37.1,20,148.203043
36.7,20,148.216118
36.5,20,148.233089
36.5,20,148.244826
33.1,20,148.262837
36.9,20,148.276618
36.9,20,148.282924
36.1,20,148.308722
37.7,20,148.326558
36.9,20,148.344973
36.9,20,148.373049
36.5,20,148.399632
37.1,20,148.420143
36.5,20,148.432708
37.1,20,148.452861
36.5,20,148.464626
37.3,20,148.481167
36.3,20,148.49305
37.1,20,148.507991
36.7,20,148.523215
36.5,20,148.533022
36.7,20,149.280684
37.1,20,149.296201
36.9,20,149.319721
37.5,20,149.344383
37.3,20,149.366695
33.9,20,149.402627
37.5,20,149.448978
37.1,20,149.472912
36.5,20,149.484788
37.7,20,149.502874
36.9,20,149.529068
36.9,20,149.544706
36.3,20,149.560387
37.1,20,149.57647
37.5,20,149.592713
37.5,20,149.60833
37.1,20,149.624416
36.9,20,149.640216
37.7,20,149.652874
36.3,20,149.662744
37.1,20,149.68284
36.7,20,149.700931
37.3,20,149.715081
37.1,20,149.728058
33.3,20,149.742872
37.3,20,149.752661
37.1,20,149.772691
37.7,20,149.792725
36.3,20,149.806875
36.5,20,149.822755
37.7,20,149.845923
36.9,20,149.863099
36.9,20,149.886902
37.1,20,149.902845
36.9,20,149.921958
36.5,20,149.94271
36.9,20,149.955631
37.3,20,149.972936
36.7,20,149.989033
36.9,20,150.00275
37.5,20,150.017893
36.7,20,150.033853
37.1,20,150.047786
36.7,20,150.062737
37.3,20,150.072904
36.7,20,150.092911
37.3,20,150.107057
37.1,20,150.122647
36.9,20,150.136706
36.7,20,150.147724
36.5,20,150.163022
36.5,20,151.026682
36.5,20,151.042764
33.1,20,151.059122
37.5,20,151.077767
36.7,20,151.09501
36.3,20,151.136815
36.9,20,151.157715
37.3,20,151.176649
36.1,20,151.194274
33.1,20,151.214656
37.1,20,151.232656
36.7,20,151.250778
36.9,20,151.262798
37.3,20,151.282918
36.9,20,151.29771
37.1,20,151.312905
36.9,20,151.328132
37.1,20,151.352775
36.5,20,151.375517
32.7,20,151.393799
36.9,20,151.413102
37.1,20,151.434593
36.7,20,151.452809
36.3,20,151.481457
37.1,20,151.497244
37.3,20,151.514716
36.3,20,151.531996
37.5,20,151.542651
37.3,20,151.563054
33.1,20,151.572964
37.1,20,151.59307
37.5,20,151.6094
36.5,20,151.623114
37.5,20,151.638364
37.3,20,151.652735
29.5,20,151.667886
36.7,20,151.683078
37.1,20,151.698734
36.9,20,151.714661
37.1,20,151.730646
36.7,20,151.743019
37.3,20,151.76083
36.9,20,151.773152
37.3,20,151.788121
37.1,20,151.802701
37.1,20,151.812874
36.9,20,151.832825
36.9,20,151.850382
32.7,20,151.870376
37.1,20,151.882919
35.9,20,151.904965
36.9,20,152.713072
36.7,20,152.738759
36.9,20,152.763079
37.1,20,152.779012
37.3,20,152.819298
37.1,20,152.847603
36.9,20,152.878168
36.5,20,152.904834
36.5,20,152.927777
37.3,20,152.942964
36.3,20,152.972893
36.9,20,152.993114
37.5,20,153.014818
37.1,20,153.032023
37.5,20,153.049141
37.1,20,153.064783
37.5,20,153.080798
37.5,20,153.097166
37.7,20,153.112805
36.9,20,153.128077
36.9,20,153.142755
36.9,20,153.15285
36.5,20,153.172844
36.9,20,153.187823
37.7,20,153.206154
36.5,20,153.222883
36.9,20,153.237963
36.9,20,153.253065
36.7,20,153.26274
36.9,20,153.282928
36.9,20,153.29721
36.9,20,153.313007
36.5,20,153.323201
36.7,20,153.343908
32.9,20,153.35438
36.7,20,153.378769
36.9,20,153.401401
36.9,20,153.416291
36.5,20,153.43277
36.7,20,153.455727
36.7,20,153.477204
37.7,20,153.496086
37.3,20,153.514535
36.9,20,153.527624
33.1,20,153.543118
37.1,20,153.55911
37.7,20,153.575134
37.7,20,153.583135
36.9,20,153.60308
37.1,20,153.612679
33.5,20,153.632845
37.3,20,153.648765
37.5,20,154.466122
37.1,20,154.482715
37.3,20,154.532861
33.3,20,154.552794
36.9,20,154.573864
37.7,20,154.59283
37.1,20,154.605694
37.1,20,154.630886
38.3,20,154.648049
33.3,20,154.663062
37.1,20,154.683074
36.7,20,154.698879
37.3,20,154.712689
37.3,20,154.727727
32.9,20,154.748071
36.7,20,154.763952
36.9,20,154.779739
37.3,20,154.79579
36.7,20,154.811831
33.3,20,154.822881
37.3,20,154.837801
36.7,20,154.857968
28.9,20,154.873073
36.5,20,154.887779
36.9,20,154.90921
36.5,20,154.929672
36.7,20,154.94559
37.5,20,154.972962
37.1,20,154.992805
36.3,20,155.012868
37.1,20,155.032995
36.9,20,155.05608
36.7,20,155.076289
37.5,20,155.092955
36.3,20,155.10869
32.9,20,155.124934
37.5,20,155.141138
36.7,20,155.152623
38.5,20,155.162734
33.1,20,155.186764
37.3,20,155.203005
36.7,20,155.212798
36.5,20,155.233114
36.7,20,155.243106
36.7,20,155.262836
37.1,20,155.273106
32.9,20,155.292726
36.9,20,155.307704
37.3,20,155.322933
33.5,20,155.34157
36.9,20,155.357116
37.5,20,156.191538
36.9,20,156.226748
36.9,20,156.253067
37.1,20,156.272936
36.3,20,156.293135
36.9,20,156.310713
37.1,20,156.327145
37.3,20,156.349723
37.1,20,156.369628
36.5,20,156.386911
37.1,20,156.403068
37.5,20,156.422681
36.3,20,156.432779
37.1,20,156.462714
36.9,20,156.482882
37.7,20,156.502774
37.1,20,156.524853
36.9,20,156.545078
37.3,20,156.567315
37.5,20,156.582895
37.7,20,156.595015
36.7,20,156.616877
37.1,20,156.632661
37.1,20,156.642644
36.9,20,156.662792
37.1,20,156.672898
37.1,20,156.692882
36.3,20,156.708103
37.5,20,156.722747
36.3,20,156.737958
37.3,20,156.753107
33.1,20,156.772693
37.5,20,156.78294
36.7,20,156.795418
37.7,20,156.812685
37.1,20,156.829696
36.9,20,156.842659
37.9,20,156.857936
36.9,20,156.873787
36.7,20,156.889814
37.1,20,156.902894
36.9,20,156.91265
37.1,20,156.937277
37.3,20,156.952645
37.5,20,156.96867
36.9,20,156.992861
37.3,20,157.013031
37.5,20,157.026723
37.1,20,157.052879
37.1,20,157.071224
36.3,20,157.084904
37.5,20,157.923366
37.3,20,157.949791
36.9,20,157.979752
36.9,20,158.002967
36.3,20,158.02951
37.1,20,158.052757
36.9,20,158.079382
36.5,20,158.103052
36.5,20,158.119258
36.9,20,158.132757
37.5,20,158.156045
37.7,20,158.172587
36.9,20,158.187869
37.5,20,158.202776
36.3,20,158.212621
36.9,20,158.232994
36.9,20,158.252778
36.9,20,158.26306
37.3,20,158.283051
37.1,20,158.300816
37.7,20,158.314994
36.7,20,158.324103
36.9,20,158.346079
37.1,20,158.353076
36.9,20,158.37732
36.9,20,158.39289
37.5,20,158.403045
37.1,20,158.423117
36.7,20,158.433168
37.3,20,158.454545
36.9,20,158.473037
36.9,20,158.482601
37.9,20,158.502703
37.1,20,158.531339
38.1,20,158.547114
36.9,20,158.562707
37.3,20,158.583064
36.9,20,158.592656
36.9,20,158.612755
36.9,20,158.624645
36.9,20,158.642759
36.9,20,158.656933
36.9,20,158.673101
37.3,20,158.686453
37.3,20,158.70295
36.3,20,158.712821
37.1,20,158.725077
37.3,20,158.743116
37.3,20,158.757791
36.7,20,158.774813
36.5,20,158.81026
37.1,20,159.684193
37.3,20,159.704881
37.1,20,159.723026
36.7,20,159.745058
37.3,20,159.766711
37.5,20,159.791123
36.9,20,159.808723
36.5,20,159.83116
36.3,20,159.848466
36.1,20,159.865821
36.7,20,159.882727
37.5,20,159.898031
37.7,20,159.913067
36.9,20,159.933085
37.1,20,159.948028
36.7,20,159.962818
36.3,20,159.982914
36.1,20,160.002732
36.7,20,160.022604
37.1,20,160.042913
36.7,20,160.066293
37.3,20,160.085018
36.3,20,160.102895
36.9,20,160.124795
37.7,20,160.140952
36.9,20,160.158091
36.5,20,160.172909
37.5,20,160.182934
36.7,20,160.202757
36.7,20,160.212689
36.9,20,160.233056
36.7,20,160.242876
37.1,20,160.262837
37.3,20,160.272884
37.5,20,160.294393
37.1,20,160.306876
37.3,20,160.322654
37.7,20,160.342752
38.1,20,160.357764
36.9,20,160.375237
37.3,20,160.390098
37.1,20,160.402869
36.5,20,160.415707
37.3,20,160.432969
36.7,20,160.446901
36.5,20,160.463053
37.3,20,160.477762
37.1,20,160.494561
37.1,20,160.512684
36.7,20,160.548191
37.7,20,160.562799
33.1,20,161.487609
34.1,20,161.509613
37.7,20,161.528258
37.5,20,161.557694
37.9,20,161.584986
36.9,20,161.608921
37.1,20,161.637132
37.3,20,161.668584
36.9,20,161.69096
36.7,20,161.710339
36.7,20,161.722906
37.3,20,161.742675
37.7,20,161.758006
36.9,20,161.772655
36.9,20,161.792964
37.3,20,161.802757
33.1,20,161.822809
37.3,20,161.842866
36.9,20,161.860755
36.9,20,161.876941
37.7,20,161.891057
36.3,20,161.906728
37.3,20,161.922889
33.1,20,161.937955
36.9,20,161.952945
37.1,20,161.963057
29.5,20,161.982973
36.5,20,161.992622
37.3,20,162.0129
36.7,20,162.028282
37.1,20,162.050482
37.5,20,162.070402
36.9,20,162.092665
32.7,20,162.105426
37.5,20,162.128171
36.9,20,162.146022
36.5,20,162.162869
37.9,20,162.177755
36.9,20,162.193719
36.5,20,162.20959
36.9,20,162.225334
37.3,20,162.240993
34.3,20,162.253078
32.9,20,162.262953
36.3,20,162.282579
37.3,20,162.292638
36.3,20,162.312615
37.3,20,162.328643
36.9,20,162.367359
36.9,20,162.387022
37.7,20,162.402834
36.9,20,162.415328
36.3,20,163.282765
36.5,20,163.298698
34.1,20,163.31282
37.1,20,163.332974
36.5,20,163.353802
37.9,20,163.3713
37.1,20,163.390782
38.1,20,163.408908
37.3,20,163.42475
37.1,20,163.443061
37.3,20,163.463312
37.1,20,163.479017
37.7,20,163.494404
36.9,20,163.512715
37.1,20,163.529501
37.5,20,163.548352
36.9,20,163.566826
37.3,20,163.583106
36.9,20,163.604602
37.1,20,163.623001
36.9,20,163.647228
36.3,20,163.667139
37.1,20,163.682835
36.5,20,163.702624
37.3,20,163.71459
37.1,20,163.73297
37.1,20,163.752693
38.1,20,163.768826
38.1,20,163.785015
33.1,20,163.801119
36.9,20,163.812726
37.7,20,163.832646
37.1,20,163.842832
37.1,20,163.86294
33.3,20,163.88273
36.9,20,163.90002
37.1,20,163.914909
37.3,20,163.930269
36.9,20,163.944686
37.1,20,163.961165
36.9,20,163.972631
37.7,20,163.985425
37.3,20,164.00257
36.7,20,164.01379
36.3,20,164.032811
36.5,20,164.052848
37.3,20,164.086624
37.1,20,164.112712
37.5,20,164.132829
37.1,20,164.152854
37.5,20,164.165563
37.3,20,164.956103
37.3,20,164.972753
36.7,20,164.996917
37.3,20,165.01806
33.5,20,165.036224
33.1,20,165.057829
36.9,20,165.092664
37.3,20,165.126926
37.3,20,165.160431
37.1,20,165.186596
37.5,20,165.212721
36.9,20,165.232775
37.1,20,165.257064
36.7,20,165.272811
36.5,20,165.293046
36.7,20,165.312935
36.9,20,165.33759
36.5,20,165.35764
37.7,20,165.376934
37.5,20,165.395708
36.7,20,165.412774
36.7,20,165.431119
36.5,20,165.447237
36.7,20,165.462627
37.7,20,165.482702
37.7,20,165.494747
37.1,20,165.512669
37.1,20,165.533124
36.7,20,165.544416
36.7,20,165.563001
36.9,20,165.583076
37.3,20,165.603069
37.3,20,165.625097
37.1,20,165.642714
36.9,20,165.665673
36.5,20,165.688208
33.1,20,165.702598
37.9,20,165.726739
37.7,20,165.742843
37.5,20,165.753055
36.9,20,165.772968
37.3,20,165.782859
36.7,20,165.803017
36.7,20,165.822731
37.1,20,165.832944
37.9,20,165.868443
37.3,20,165.88262
36.9,20,165.904702
37.5,20,165.921003
36.7,20,165.936972
37.5,20,165.952642
33.7,20,166.774866
37.3,20,166.796139
36.1,20,166.816776
37.3,20,166.836619
38.3,20,166.85702
33.3,20,166.882847
37.3,20,166.902578
36.9,20,166.918702
36.5,20,166.936897
37.1,20,166.952825
36.9,20,166.970578
37.5,20,166.986629
36.5,20,167.002837
37.3,20,167.019809
36.7,20,167.036388
36.9,20,167.053203
36.9,20,167.07118
37.5,20,167.083807
37.5,20,167.118226
33.5,20,167.142636
36.9,20,167.220767
36.9,20,167.248328
37.3,20,167.266066
33.7,20,167.292773
37.1,20,167.310948
33.7,20,167.326978
36.5,20,167.342993
36.9,20,167.362938
38.1,20,167.38351
37.3,20,167.399501
36.5,20,167.41454
37.1,20,167.429171
33.9,20,167.442793
37.1,20,167.459231
37.1,20,167.472648
36.9,20,167.487815
37.5,20,167.503056
37.1,20,167.518203
36.9,20,167.532723
36.7,20,167.542615
36.9,20,167.558087
37.3,20,167.572741
36.3,20,167.586827
37.5,20,167.594802
36.7,20,167.633258
37.1,20,167.654837
37.3,20,167.674602
36.5,20,167.699208
36.9,20,167.719175
36.7,20,167.738489
33.1,20,167.754474
37.5,20,168.652887
37.1,20,168.672858
36.9,20,168.698599
37.7,20,168.72691
36.9,20,168.749465
36.9,20,168.772754
37.1,20,168.802809
37.1,20,168.822941
37.3,20,168.837234
37.5,20,168.860072
36.7,20,168.87571
36.9,20,168.892564
36.3,20,168.907272
37.1,20,168.927641
32.5,20,168.943057
37.9,20,168.954459
37.3,20,168.972885
36.9,20,168.986236
36.9,20,169.002956
37.5,20,169.022721
37.5,20,169.037327
37.5,20,169.062834
37.1,20,169.072661
38.1,20,169.092589
37.1,20,169.107753
32.9,20,169.122983
37.1,20,169.134889
36.5,20,169.162731
36.3,20,169.182932
37.3,20,169.202697
37.1,20,169.225489
37.1,20,169.24292
36.9,20,169.262966
37.7,20,169.290574
37.3,20,169.304651
36.9,20,169.32262
37.1,20,169.340687
37.1,20,169.354571
37.3,20,169.373689
37.5,20,169.389774
37.3,20,169.402926
37.1,20,169.415329
36.7,20,169.435579
36.7,20,169.462609
37.1,20,169.482772
37.1,20,169.493711
36.5,20,169.516688
37.5,20,169.532582
37.5,20,169.542864
37.3,20,169.562875
36.9,20,169.576995
37.1,20,170.40259
37.7,20,170.428553
37.9,20,170.452894
36.9,20,170.471982
36.7,20,170.493798
37.3,20,170.524533
36.9,20,170.55063
37.7,20,170.568986
36.9,20,170.58905
37.5,20,170.609242
37.3,20,170.622875
38.3,20,170.637037
37.1,20,170.657806
36.9,20,170.67701
37.1,20,170.698555
37.3,20,170.714493
37.1,20,170.737151
37.3,20,170.754997
36.5,20,170.785028
37.1,20,170.802658
37.9,20,170.822836
37.3,20,170.837202
36.7,20,170.856872
37.3,20,170.87296
36.9,20,170.889117
37.1,20,170.906772
36.9,20,170.922671
37.1,20,170.937339
36.9,20,170.952775
36.7,20,170.967924
37.3,20,170.984015
37.3,20,171.000077
36.9,20,171.019197
36.9,20,171.049278
36.9,20,171.071261
33.1,20,171.082771
37.5,20,171.102782
37.5,20,171.114699
36.7,20,171.137305
37.3,20,171.15493
33.3,20,171.173039
37.3,20,171.19353
37.1,20,171.230486
37.1,20,171.252703
36.9,20,171.274342
37.1,20,171.300964
36.7,20,171.322764
37.5,20,171.341922
36.5,20,171.357716
33.1,20,171.377986
38.1,20,171.39442
36.9,20,171.412916
36.9,20,172.36024
37.1,20,172.381906
37.7,20,172.403653
37.7,20,172.422738
37.1,20,172.437967
36.9,20,172.462986
37.3,20,172.488954
33.1,20,172.502904
36.9,20,172.528654
37.7,20,172.543038
37.3,20,172.562572
38.1,20,172.581216
37.9,20,172.592914
37.3,20,172.616395
37.3,20,172.632957
36.9,20,172.649762
37.3,20,172.667978
37.1,20,172.683656
37.7,20,172.705369
36.5,20,172.732847
37.5,20,172.762018
36.9,20,172.78915
36.9,20,172.812728
32.9,20,172.838153
38.1,20,172.855868
37.3,20,172.874728
36.9,20,172.898839
36.7,20,172.917065
36.9,20,172.934896
37.1,20,172.952729
36.5,20,172.966657
37.3,20,172.986619
36.9,20,173.004852
36.5,20,173.020666
32.7,20,173.038291
37.7,20,173.055038
37.5,20,173.072918
37.3,20,173.084698
36.3,20,173.113001
37.7,20,173.138234
36.9,20,173.17854
37.1,20,173.202673
36.7,20,173.223014
37.5,20,173.252769
37.7,20,173.27269
37.3,20,173.310667
36.7,20,173.336861
37.1,20,173.35258
37.1,20,173.385207
37.3,20,173.404667
36.9,20,173.423615
33.5,20,174.361895
37.3,20,174.391989
33.5,20,174.411014
36.9,20,174.43261
37.5,20,174.452943
37.1,20,174.472613
38.3,20,174.492891
36.9,20,174.512561
37.1,20,174.533008
37.1,20,174.54765
37.1,20,174.562677
36.9,20,174.582786
37.1,20,174.602881
36.9,20,174.61633
36.9,20,174.639096
32.9,20,174.652685
37.3,20,174.662829
36.9,20,174.682748
37.3,20,174.702613
37.1,20,174.720233
37.5,20,174.73629
36.5,20,174.753008
36.9,20,174.772558
36.9,20,174.792928
33.3,20,174.822764
37.5,20,174.842963
37.5,20,174.865437
37.1,20,174.882765
36.9,20,174.902752
36.9,20,174.927929
38.1,20,174.947193
33.3,20,174.966156
36.7,20,174.972636
37.3,20,174.992976
36.9,20,175.012735
37.7,20,175.022753
37.5,20,175.047986
36.9,20,175.062763
36.9,20,175.082563
37.1,20,175.115078
36.9,20,175.13285
36.9,20,175.146725
37.7,20,175.163495
36.9,20,175.182632
36.7,20,175.194473
36.9,20,175.210598
37.7,20,175.222716
36.9,20,175.232791
36.5,20,175.252934
36.7,20,175.272666
37.7,20,175.293401
37.1,20,176.086589
36.9,20,176.102703
36.7,20,176.118799
36.7,20,176.138566
36.9,20,176.152728
37.3,20,176.170729
37.3,20,176.188794
38.5,20,176.204788
36.9,20,176.220749
37.7,20,176.239835
37.5,20,176.257832
37.5,20,176.282821
36.9,20,176.302766
36.9,20,176.324905
36.9,20,176.344706
33.9,20,176.365746
37.7,20,176.388391
37.3,20,176.41105
37.1,20,176.422539
33.1,20,176.444508
37.1,20,176.46281
37.5,20,176.504799
37.5,20,176.530655
37.7,20,176.553648
37.1,20,176.564575
37.1,20,176.588804
38.3,20,176.607663
36.9,20,176.62477
37.7,20,176.644452
38.1,20,176.661841
37.5,20,176.677798
36.9,20,176.695371
36.3,20,176.712969
36.5,20,176.732916
36.9,20,176.752681
37.7,20,176.777531
37.9,20,176.808368
36.3,20,176.835402
37.3,20,176.910135
37.1,20,176.972531
36.7,20,176.998559
36.9,20,177.022992
36.5,20,177.045909
37.3,20,177.065571
36.9,20,177.08667
37.3,20,177.108383
37.5,20,177.147099
37.3,20,177.181486
36.9,20,177.202675
37.3,20,177.227858
36.7,20,177.247744
36.7,20,178.404863
37.5,20,178.432766
36.9,20,178.456582
38.3,20,178.479723
36.9,20,178.492836
37.1,20,178.520223
37.5,20,178.541913
36.7,20,178.561463
37.5,20,178.587559
36.9,20,178.60527
36.7,20,178.630666
36.9,20,178.646305
37.1,20,178.662657
37.3,20,178.683018
37.3,20,178.697396
37.3,20,178.71256
37.5,20,178.738552
37.7,20,178.752673
36.7,20,178.773022
38.1,20,178.787813
36.7,20,178.812514
37.3,20,178.837579
37.3,20,178.853572
37.1,20,178.882894
37.3,20,178.903402
37.1,20,178.924834
36.5,20,178.948574
37.1,20,178.967863
37.1,20,178.984958
36.7,20,178.996516
36.7,20,179.014994
37.3,20,179.032587
36.9,20,179.044142
36.9,20,179.064627
37.3,20,179.079718
36.5,20,179.094874
37.1,20,179.110967
37.3,20,179.14993
36.7,20,179.162967
37.3,20,179.177967
34.3,20,179.19274
37.7,20,179.209535
37.1,20,179.224159
36.9,20,179.237183
37.1,20,179.250267
37.1,20,179.264935
37.7,20,179.277834
36.9,20,179.292567
37.5,20,179.30811
37.5,20,179.322757
37.5,20,179.345125
36.9,20,180.175052
36.9,20,180.192728
37.3,20,180.215324
35.9,20,180.230738
33.1,20,180.243239
37.3,20,180.26268
36.9,20,180.280867
37.5,20,180.298553
37.5,20,180.31433
36.5,20,180.337224
32.9,20,180.367034
33.5,20,180.39393
37.1,20,180.412639
37.1,20,180.435032
37.7,20,180.462729
36.9,20,180.472559
37.1,20,180.4928
36.5,20,180.506607
37.1,20,180.522881
37.3,20,180.542985
37.3,20,180.55796
37.1,20,180.572609
36.9,20,180.588237
37.3,20,180.602829
37.5,20,180.619523
36.7,20,180.634676
37.3,20,180.650269
32.7,20,180.665435
37.3,20,180.678784
35.9,20,180.694641
37.5,20,180.812578
37.7,20,180.827398
37.3,20,180.845772
37.3,20,180.862936
37.3,20,180.872589
38.3,20,180.900735
36.7,20,180.934636
37.1,20,180.957306
36.9,20,180.972958
37.3,20,180.982976
36.7,20,181.00291
38.5,20,181.01256
37.1,20,181.032582
33.1,20,181.044714
37.1,20,181.058077
37.1,20,181.074299
36.1,20,181.090414
37.5,20,181.103037
37.3,20,181.112808
36.7,20,181.132861
36.9,20,181.144443
36.9,20,181.156103
38.3,20,182.092904
37.1,20,182.112563
37.1,20,182.134597
38.5,20,182.152936
38.5,20,182.172826
37.1,20,182.187927
36.9,20,182.208618
37.1,20,182.227577
37.9,20,182.245198
36.9,20,182.266797
37.1,20,182.282651
37.3,20,182.302806
37.3,20,182.317935
37.5,20,182.337773
38.3,20,182.362645
37.1,20,182.385557
36.7,20,182.404678
37.1,20,182.423694
38.3,20,182.447401
37.3,20,182.466352
37.1,20,182.482934
37.1,20,182.502789
37.5,20,182.522627
33.1,20,182.533038
33.1,20,182.552631
36.7,20,182.562933
36.7,20,182.585172
37.1,20,182.592551
38.5,20,182.612837
37.7,20,182.62275
37.1,20,182.645938
37.1,20,182.662711
36.3,20,182.672575
37.9,20,182.692933
36.5,20,182.823033
37.3,20,182.832716
37.1,20,182.854647
36.9,20,182.874607
36.9,20,182.890305
37.3,20,182.905973
37.5,20,182.925529
33.5,20,182.946534
37.5,20,182.962631
36.9,20,182.982827
37.1,20,182.992986
37.3,20,183.01259
36.9,20,183.022756
36.9,20,183.042632
36.5,20,183.057836
37.1,20,183.072662
37.1,20,183.082926
37.5,20,183.847778
36.9,20,183.868624
36.3,20,183.893762
37.3,20,183.922994
